Date (GMT+1),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2022-01-01T00:00+01:00,6132.3,24814.5,0
2022-01-01T00:15+01:00,6039,24775.8,0
2022-01-01T00:30+01:00,5961.3,24409.2,0
2022-01-01T00:45+01:00,5771.5,24452.7,0
2022-01-01T01:00+01:00,5689,23928.9,0
2022-01-01T01:15+01:00,5795.5,23699.8,0
2022-01-01T01:30+01:00,5775.6,23329.6,0
2022-01-01T01:45+01:00,5843.3,22673.7,0
2022-01-01T02:00+01:00,5699.6,22700.9,0
2022-01-01T02:15+01:00,5748.3,22320.4,0
2022-01-01T02:30+01:00,5410.7,22095.3,0
2022-01-01T02:45+01:00,5335.9,22092.3,0
2022-01-01T03:00+01:00,5305.3,21775,0
2022-01-01T03:15+01:00,5266.4,21526.6,0
2022-01-01T03:30+01:00,5353.8,20998.8,0
2022-01-01T03:45+01:00,5607.6,20761.7,0
2022-01-01T04:00+01:00,5593,20142.8,0
2022-01-01T04:15+01:00,5694.2,20154.2,0
2022-01-01T04:30+01:00,5696.3,19542.4,2.5
2022-01-01T04:45+01:00,5364.4,19503.1,2.5
2022-01-01T05:00+01:00,5019.1,19124.5,2.5
2022-01-01T05:15+01:00,4645.5,18882,2.5
2022-01-01T05:30+01:00,4321.9,18693.5,2.5
2022-01-01T05:45+01:00,4139.5,18669.8,2.5
2022-01-01T06:00+01:00,4106.3,18912.3,2.6
2022-01-01T06:15+01:00,4330.9,18654.1,2.5
2022-01-01T06:30+01:00,4635.7,18499.9,2.6
2022-01-01T06:45+01:00,4987,18145.5,2.5
2022-01-01T07:00+01:00,5035.9,17833.1,2.6
2022-01-01T07:15+01:00,4950.8,17408.3,2.5
2022-01-01T07:30+01:00,4826.7,17132.4,2.8
2022-01-01T07:45+01:00,4589.4,17105.8,3.4
2022-01-01T08:00+01:00,4512.3,16505.7,7.4
2022-01-01T08:15+01:00,4105.6,16174.5,72.8
2022-01-01T08:30+01:00,3921.2,15917.8,355.1
2022-01-01T08:45+01:00,4150.3,15669.4,803
2022-01-01T09:00+01:00,4261.5,15542.8,1414.7
2022-01-01T09:15+01:00,4313.5,15344.2,2149.1
2022-01-01T09:30+01:00,4253.2,14887.6,2838
2022-01-01T09:45+01:00,4029.2,14731.2,3565.3
2022-01-01T10:00+01:00,4036.8,14263.4,4360.8
2022-01-01T10:15+01:00,4061.4,13685.7,5238.9
2022-01-01T10:30+01:00,4129.2,13229.5,6130.8
2022-01-01T10:45+01:00,3978,12811.3,7006.4
2022-01-01T11:00+01:00,3923.1,12204.8,7757.1
2022-01-01T11:15+01:00,4077.2,11929.9,8522
2022-01-01T11:30+01:00,4411.8,11297.6,9149.6
2022-01-01T11:45+01:00,4649.3,10544.6,9684.6
2022-01-01T12:00+01:00,4592.1,10572.1,10063.6
2022-01-01T12:15+01:00,4842.1,10332.8,10379.6
2022-01-01T12:30+01:00,5186.2,9713.3,10466.3
2022-01-01T12:45+01:00,5360.8,9396.5,10216.8
2022-01-01T13:00+01:00,5379.1,9093.5,9887.6
2022-01-01T13:15+01:00,5445.2,8797.7,9482.6
2022-01-01T13:30+01:00,5563,8505,8893.6
2022-01-01T13:45+01:00,5724.6,8241.4,8117.1
2022-01-01T14:00+01:00,5811,8233.1,7294.8
2022-01-01T14:15+01:00,5859.5,8046.9,6547.2
2022-01-01T14:30+01:00,5910.3,7999.7,5692.8
2022-01-01T14:45+01:00,5979,8037.5,4734.8
2022-01-01T15:00+01:00,6020.8,8195,3688.7
2022-01-01T15:15+01:00,6029.7,8266.7,2683.3
2022-01-01T15:30+01:00,6038.1,8504.3,1779.4
2022-01-01T15:45+01:00,6066.1,8951.2,1069
2022-01-01T16:00+01:00,6075.9,9526.5,530.5
2022-01-01T16:15+01:00,6104.1,10033.4,175
2022-01-01T16:30+01:00,6115.8,10499.4,25.1
2022-01-01T16:45+01:00,6132.8,11042.3,5.1
2022-01-01T17:00+01:00,6152.4,11620.1,3.9
2022-01-01T17:15+01:00,6091.5,12222.4,3.4
2022-01-01T17:30+01:00,6034.9,12832.7,3.3
2022-01-01T17:45+01:00,6043.1,13315.2,3.3
2022-01-01T18:00+01:00,6053,13837.7,3
2022-01-01T18:15+01:00,6038.6,14261.7,2.9
2022-01-01T18:30+01:00,6044.3,14655,2.8
2022-01-01T18:45+01:00,6061,15337.8,2.9
2022-01-01T19:00+01:00,6071.9,15962.1,2.8
2022-01-01T19:15+01:00,6085.3,16195.9,2.7
2022-01-01T19:30+01:00,6089.7,16564.6,2.8
2022-01-01T19:45+01:00,6099.1,16912,2.8
2022-01-01T20:00+01:00,6139.2,17299.5,2.8
2022-01-01T20:15+01:00,6190.9,17298.9,2.7
2022-01-01T20:30+01:00,6272.5,17372.3,2.6
2022-01-01T20:45+01:00,6329.9,17515.8,2.5
2022-01-01T21:00+01:00,6399.2,17528.9,2.3
2022-01-01T21:15+01:00,6461.5,17804.7,2.3
2022-01-01T21:30+01:00,6498.8,17965,2.3
2022-01-01T21:45+01:00,6535.3,18161.6,2.3
2022-01-01T22:00+01:00,6663.2,17643.5,0
2022-01-01T22:15+01:00,6725.9,17952.4,0
2022-01-01T22:30+01:00,6776,18105.1,0
2022-01-01T22:45+01:00,6810.6,18106.6,0
2022-01-01T23:00+01:00,6838.6,18070.8,0
2022-01-01T23:15+01:00,6947,18228.1,0
2022-01-01T23:30+01:00,6979.4,18210.8,0
2022-01-01T23:45+01:00,6968.8,18290.2,0
2022-01-02T00:00+01:00,6934.2,18613.3,0
2022-01-02T00:15+01:00,6945.4,18548.1,0
2022-01-02T00:30+01:00,6960.8,18183.4,0
2022-01-02T00:45+01:00,6936,17675.7,0
2022-01-02T01:00+01:00,6894.4,18031.8,0
2022-01-02T01:15+01:00,6823.9,18442.3,0
2022-01-02T01:30+01:00,6790.4,18804.1,0
2022-01-02T01:45+01:00,6834.1,17087.8,0
2022-01-02T02:00+01:00,6867.7,17087,0
2022-01-02T02:15+01:00,6817.4,17597.2,0
2022-01-02T02:30+01:00,6736.3,17363.5,0
2022-01-02T02:45+01:00,6716,17327.4,0
2022-01-02T03:00+01:00,6303.9,17818.3,0
2022-01-02T03:15+01:00,6312.2,18374.3,0
2022-01-02T03:30+01:00,6246.4,18519.5,0
2022-01-02T03:45+01:00,6236.2,18374.8,0
2022-01-02T04:00+01:00,6087.9,17407.4,0
2022-01-02T04:15+01:00,6089.4,17320,0
2022-01-02T04:30+01:00,6049.1,17573.9,2.3
2022-01-02T04:45+01:00,5924.2,17396.6,2.4
2022-01-02T05:00+01:00,6212.9,17893.9,2.3
2022-01-02T05:15+01:00,6317.6,18004.2,2.4
2022-01-02T05:30+01:00,6484.3,17336.9,2.4
2022-01-02T05:45+01:00,6244,16749.6,2.4
2022-01-02T06:00+01:00,6145.8,18062.2,2.5
2022-01-02T06:15+01:00,5912.9,18062.5,2.4
2022-01-02T06:30+01:00,6092.6,18630.6,2.5
2022-01-02T06:45+01:00,5853.3,18518.4,2.5
2022-01-02T07:00+01:00,5491.2,18842.3,2.5
2022-01-02T07:15+01:00,5391.2,19572.7,2.4
2022-01-02T07:30+01:00,5239.1,20244,2.4
2022-01-02T07:45+01:00,5388,20700.3,5.5
2022-01-02T08:00+01:00,5684.4,21445.1,37.4
2022-01-02T08:15+01:00,5711.1,21965.5,198.7
2022-01-02T08:30+01:00,5616.8,21737.8,594.2
2022-01-02T08:45+01:00,5472.7,22077.7,1031.6
2022-01-02T09:00+01:00,5253.1,22319.1,1618.9
2022-01-02T09:15+01:00,5229.4,22880.9,2299.8
2022-01-02T09:30+01:00,5035.5,22770.2,3032.4
2022-01-02T09:45+01:00,4877.6,22910.6,3875.9
2022-01-02T10:00+01:00,5290.7,23647.9,4670.6
2022-01-02T10:15+01:00,5459.9,23948.5,5302.1
2022-01-02T10:30+01:00,5397.8,23842,5688.6
2022-01-02T10:45+01:00,5576.8,24402,6216
2022-01-02T11:00+01:00,5801.8,25115.9,6553.3
2022-01-02T11:15+01:00,6044.2,25325.4,6966.6
2022-01-02T11:30+01:00,6219.8,25614.2,7375.8
2022-01-02T11:45+01:00,6401.9,26143.2,7619.2
2022-01-02T12:00+01:00,6490.7,26979.2,7530.8
2022-01-02T12:15+01:00,6620.3,27351.8,7255.4
2022-01-02T12:30+01:00,6308.2,27761.9,6767.2
2022-01-02T12:45+01:00,5898.3,28887.4,6259.2
2022-01-02T13:00+01:00,5821.3,28740.6,5826.7
2022-01-02T13:15+01:00,6017.8,29214.3,5492
2022-01-02T13:30+01:00,6050.1,29646.5,5054.3
2022-01-02T13:45+01:00,6037.8,29553.8,4678.1
2022-01-02T14:00+01:00,5969.2,30118.9,4384.2
2022-01-02T14:15+01:00,5613.2,31058.1,3889.5
2022-01-02T14:30+01:00,5510.7,31168.6,3342
2022-01-02T14:45+01:00,5630.4,30954.9,2755.5
2022-01-02T15:00+01:00,5634.7,31679.7,2239.4
2022-01-02T15:15+01:00,5718.2,32003.5,1690.2
2022-01-02T15:30+01:00,5865.1,32905.8,1115.2
2022-01-02T15:45+01:00,6093.5,32460,616.7
2022-01-02T16:00+01:00,6317.7,32290.5,240.4
2022-01-02T16:15+01:00,6284.6,32662.4,52.8
2022-01-02T16:30+01:00,6246.3,33609.6,7.3
2022-01-02T16:45+01:00,6365.7,34333.3,5.3
2022-01-02T17:00+01:00,6363.6,34316.7,4.6
2022-01-02T17:15+01:00,6299.8,34349,4.3
2022-01-02T17:30+01:00,6331.1,34651.1,4.1
2022-01-02T17:45+01:00,6453.5,34447.6,3.9
2022-01-02T18:00+01:00,6466.2,34788.2,3.1
2022-01-02T18:15+01:00,6567.6,34976.2,2.6
2022-01-02T18:30+01:00,6573.2,34823.3,2.2
2022-01-02T18:45+01:00,6552,34390.3,2.5
2022-01-02T19:00+01:00,6619,34233.6,2.6
2022-01-02T19:15+01:00,6782.1,33881.1,2
2022-01-02T19:30+01:00,6716.4,33101.4,2.7
2022-01-02T19:45+01:00,6816.4,32895.4,2.5
2022-01-02T20:00+01:00,6849,32898.8,2.4
2022-01-02T20:15+01:00,7026.6,32940,2.3
2022-01-02T20:30+01:00,7032.1,32413.1,2.4
2022-01-02T20:45+01:00,6906.8,32018.1,2.3
2022-01-02T21:00+01:00,6876.4,31834.6,2.4
2022-01-02T21:15+01:00,6771.4,31466.8,2.4
2022-01-02T21:30+01:00,6604.5,31190,2.4
2022-01-02T21:45+01:00,6471.4,30567.7,2.4
2022-01-02T22:00+01:00,6273.3,29633.4,0
2022-01-02T22:15+01:00,6112.2,29508.3,0
2022-01-02T22:30+01:00,5958.9,29220.8,0
2022-01-02T22:45+01:00,5805.8,29141.7,0
2022-01-02T23:00+01:00,5701.2,29097.9,0
2022-01-02T23:15+01:00,5834.7,29104.3,0
2022-01-02T23:30+01:00,5982.2,28374.5,0
2022-01-02T23:45+01:00,6359.7,28181.8,0
2022-01-03T00:00+01:00,6188.7,27954,0
2022-01-03T00:15+01:00,6224.8,27840.2,0
2022-01-03T00:30+01:00,6274.2,27406.3,0
2022-01-03T00:45+01:00,6330.2,26883.1,0
2022-01-03T01:00+01:00,6234,26104.4,0
2022-01-03T01:15+01:00,6042.6,25259.3,0
2022-01-03T01:30+01:00,6014.6,24819.2,0
2022-01-03T01:45+01:00,5903,26271.8,0
2022-01-03T02:00+01:00,5689.7,26256.8,0
2022-01-03T02:15+01:00,5733.6,25451.3,0
2022-01-03T02:30+01:00,5739.1,25085.3,0
2022-01-03T02:45+01:00,5659.8,24701.6,0
