Date (GMT+1),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2015-01-01T00:00+01:00,524.3,8772.3,0
2015-01-01T00:15+01:00,521.4,8775.8,0
2015-01-01T00:30+01:00,518.5,8890.5,0
2015-01-01T00:45+01:00,520.3,8878.6,0
2015-01-01T01:00+01:00,520.3,8940.7,0
2015-01-01T01:15+01:00,521.8,9066.2,0
2015-01-01T01:30+01:00,521,9042.2,0
2015-01-01T01:45+01:00,519.9,9066.1,0
2015-01-01T02:00+01:00,520.8,9189.9,0
2015-01-01T02:15+01:00,521.3,9209.4,0
2015-01-01T02:30+01:00,517.8,9158.2,0
2015-01-01T02:45+01:00,516.1,9206.2,0
2015-01-01T03:00+01:00,518.7,9224.6,0
2015-01-01T03:15+01:00,524.3,9077.5,0
2015-01-01T03:30+01:00,523.3,9100.5,0
2015-01-01T03:45+01:00,523.7,9140.8,0
2015-01-01T04:00+01:00,524.4,9177.5,0
2015-01-01T04:15+01:00,524.1,9169.9,0
2015-01-01T04:30+01:00,525.4,9225.5,0.1
2015-01-01T04:45+01:00,524.4,9319.9,0.1
2015-01-01T05:00+01:00,520.4,9488,0.2
2015-01-01T05:15+01:00,525.3,9578.8,0.2
2015-01-01T05:30+01:00,525.4,9583.2,0.2
2015-01-01T05:45+01:00,526.3,9597.2,0.2
2015-01-01T06:00+01:00,526.4,9753.8,0.2
2015-01-01T06:15+01:00,526.3,9900.9,0.2
2015-01-01T06:30+01:00,525.7,10269,0.2
2015-01-01T06:45+01:00,525.9,10391.1,0.2
2015-01-01T07:00+01:00,525.2,10517.5,0.2
2015-01-01T07:15+01:00,524.6,10536,0.2
2015-01-01T07:30+01:00,525.5,10635.4,0.3
2015-01-01T07:45+01:00,526.3,10647.9,0.5
2015-01-01T08:00+01:00,528.9,10655.8,0.6
2015-01-01T08:15+01:00,529.4,10706.7,15.5
2015-01-01T08:30+01:00,530.2,10477.2,52.9
2015-01-01T08:45+01:00,532.6,10453.7,159.8
2015-01-01T09:00+01:00,532.4,10465,366.9
2015-01-01T09:15+01:00,532.5,10673.2,597.2
2015-01-01T09:30+01:00,532.4,10760.4,909.3
2015-01-01T09:45+01:00,532.7,10671.2,1277.8
2015-01-01T10:00+01:00,532.5,10782.7,1651.3
2015-01-01T10:15+01:00,530.1,10927,1962
2015-01-01T10:30+01:00,527.5,11119.8,2271.8
2015-01-01T10:45+01:00,531,11357.9,2766.3
2015-01-01T11:00+01:00,532.5,11405.1,3152.8
2015-01-01T11:15+01:00,532.6,11499.1,3467.1
2015-01-01T11:30+01:00,531.8,11566.3,3784.1
2015-01-01T11:45+01:00,532.5,11810,4006.9
2015-01-01T12:00+01:00,532.6,11835.1,4311.4
2015-01-01T12:15+01:00,532.4,12137.3,4268.4
2015-01-01T12:30+01:00,532.4,12292.4,4254.7
2015-01-01T12:45+01:00,531.6,12305.3,4194.4
2015-01-01T13:00+01:00,531.6,12319,4119.5
2015-01-01T13:15+01:00,532.5,12529.9,3910.4
2015-01-01T13:30+01:00,532.5,12544,3547
