Date (GMT+1),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2018-01-01T00:00+01:00,2986.1,27797.5,0
2018-01-01T00:15+01:00,3005.6,28375,0
2018-01-01T00:30+01:00,2933.6,28666.1,0
2018-01-01T00:45+01:00,2799.1,28889.6,0
2018-01-01T01:00+01:00,2912.2,29234.7,0
2018-01-01T01:15+01:00,3022.4,29283.2,0
2018-01-01T01:30+01:00,3049.8,29539.1,0
2018-01-01T01:45+01:00,3076.8,29929.1,0
2018-01-01T02:00+01:00,3106.4,30054.1,0
2018-01-01T02:15+01:00,3110.1,30090.1,0
2018-01-01T02:30+01:00,3119.8,29837.5,0
2018-01-01T02:45+01:00,3107.7,29938.6,0
2018-01-01T03:00+01:00,3101.8,30603.3,0
2018-01-01T03:15+01:00,3148.9,30868.2,0
2018-01-01T03:30+01:00,3167.6,30942.4,0
2018-01-01T03:45+01:00,3192.1,31008.9,0
2018-01-01T04:00+01:00,3233.5,30848.4,0
2018-01-01T04:15+01:00,3224.1,30933.2,0
2018-01-01T04:30+01:00,3206.9,30830.9,0.5
2018-01-01T04:45+01:00,3247.5,30766.6,0.5
2018-01-01T05:00+01:00,3301,31228.4,0.4
2018-01-01T05:15+01:00,3303.3,31334.6,0.4
2018-01-01T05:30+01:00,3291.1,31299.4,0.4
2018-01-01T05:45+01:00,3295.2,31185.5,0.4
2018-01-01T06:00+01:00,3310.5,31182,0.4
2018-01-01T06:15+01:00,3307.9,30924,0.4
2018-01-01T06:30+01:00,3303.3,30459.4,0.4
2018-01-01T06:45+01:00,3308,30651.1,0.4
2018-01-01T07:00+01:00,3297.2,30479.6,0.4
2018-01-01T07:15+01:00,3297.9,30570.1,0.4
2018-01-01T07:30+01:00,3302.4,30037.4,0.5
2018-01-01T07:45+01:00,3293.8,30161.2,0.6
2018-01-01T08:00+01:00,3297.5,29938.5,3.1
2018-01-01T08:15+01:00,3304.5,30112.5,34
2018-01-01T08:30+01:00,3303.1,29973.3,212.1
2018-01-01T08:45+01:00,3298.9,30064.3,556.7
2018-01-01T09:00+01:00,3299.9,30182.3,996.2
2018-01-01T09:15+01:00,3289,30564.1,1446.4
2018-01-01T09:30+01:00,3289.1,30464.7,1997.8
2018-01-01T09:45+01:00,3294.5,30427.9,2634.2
2018-01-01T10:00+01:00,3210.6,30945,3376.4
2018-01-01T10:15+01:00,3225,31272.7,4246.2
2018-01-01T10:30+01:00,3201.4,31444.6,5022.2
2018-01-01T10:45+01:00,3203.9,31437,5731.6
2018-01-01T11:00+01:00,3267.5,31859,6225.3
2018-01-01T11:15+01:00,3304.1,32015.1,6821.1
2018-01-01T11:30+01:00,3276.6,31764.7,7131.1
2018-01-01T11:45+01:00,3225.7,31552.3,7240.9
2018-01-01T12:00+01:00,3302.1,31412.4,7539.4
