Date (GMT+1),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2025-01-01T00:00+01:00,2403.3,32013.9,0
2025-01-01T00:15+01:00,2588.6,31876.2,0
2025-01-01T00:30+01:00,2529.9,31874.8,0
2025-01-01T00:45+01:00,2438.1,31935.8,0
2025-01-01T01:00+01:00,2241.6,32287.6,0
2025-01-01T01:15+01:00,2497.8,32517.6,0
2025-01-01T01:30+01:00,2398.8,32664.3,0
2025-01-01T01:45+01:00,2396.2,32733.9,0
2025-01-01T02:00+01:00,2663.3,32796.6,0
2025-01-01T02:15+01:00,2651,32932.1,0
2025-01-01T02:30+01:00,2573.7,32726.1,0
2025-01-01T02:45+01:00,2517.6,32708.5,0
2025-01-01T03:00+01:00,1796.4,31775.4,0
2025-01-01T03:15+01:00,1738.4,31666.3,0
2025-01-01T03:30+01:00,1632.6,31981.5,0
2025-01-01T03:45+01:00,1536.8,32279.7,0
2025-01-01T04:00+01:00,1417.1,32112.2,0
2025-01-01T04:15+01:00,1372.5,31998.8,0
2025-01-01T04:30+01:00,1290.2,32149,14.3
2025-01-01T04:45+01:00,1205.2,32366.3,14.2
2025-01-01T05:00+01:00,1260.9,32479.8,15.2
2025-01-01T05:15+01:00,1224.5,32508.6,13.9
2025-01-01T05:30+01:00,1161,32675.1,13.9
2025-01-01T05:45+01:00,982.8,32737,13.9
2025-01-01T06:00+01:00,930.6,34434.2,16.3
2025-01-01T06:15+01:00,1001.1,34361.4,16.4
2025-01-01T06:30+01:00,1097.5,34311.5,16.6
2025-01-01T06:45+01:00,1098.2,34556.6,16.8
2025-01-01T07:00+01:00,1251.4,34929.6,16.9
2025-01-01T07:15+01:00,1263.4,34998.8,17.2
2025-01-01T07:30+01:00,1339.4,35150.5,18.1
2025-01-01T07:45+01:00,1360.1,35105.4,25.5
2025-01-01T08:00+01:00,2294.6,34823.1,68.2
2025-01-01T08:15+01:00,2496.8,34780.7,326.4
2025-01-01T08:30+01:00,2427.1,34487.2,1460.8
2025-01-01T08:45+01:00,2410.4,34431.2,2679
2025-01-01T09:00+01:00,2227.4,33699.1,4095
2025-01-01T09:15+01:00,2091.9,33542.8,5544.3
2025-01-01T09:30+01:00,2010.3,33499.9,7126.6
2025-01-01T09:45+01:00,2005.7,33647.7,8631.9
2025-01-01T10:00+01:00,2159,34722.2,10148.6
2025-01-01T10:15+01:00,2178.6,35225.1,11697.4
2025-01-01T10:30+01:00,2023.5,35285.5,13139.4
2025-01-01T10:45+01:00,2063,35174.5,14615.4
2025-01-01T11:00+01:00,1831.4,35289.5,15961.3
2025-01-01T11:15+01:00,1846.8,34953,17192.8
2025-01-01T11:30+01:00,1843.2,34760.2,18020.2
2025-01-01T11:45+01:00,1846.8,34516,18699.1
2025-01-01T12:00+01:00,2024.2,35163.7,18948.1
2025-01-01T12:15+01:00,2139.8,35570.6,19081.8
2025-01-01T12:30+01:00,2183.5,35820.5,19083
2025-01-01T12:45+01:00,2190.8,35771.9,18800
2025-01-01T13:00+01:00,2288.2,36393,18231.9
2025-01-01T13:15+01:00,2605.6,36293.5,17395.3
2025-01-01T13:30+01:00,2773.7,36530.2,16253.3
2025-01-01T13:45+01:00,3040.2,36900.5,14936.4
2025-01-01T14:00+01:00,2988.2,36814.5,13359.2
2025-01-01T14:15+01:00,3277.7,37152.9,11939.1
2025-01-01T14:30+01:00,3536.6,37772.3,10269.8
2025-01-01T14:45+01:00,3983.4,38164.7,8579.3
2025-01-01T15:00+01:00,4428.8,38816.3,6820.2
2025-01-01T15:15+01:00,4620.9,39884.9,5101.1
2025-01-01T15:30+01:00,4779.2,40611,3450.1
2025-01-01T15:45+01:00,4532.5,40963.8,2008.7
2025-01-01T16:00+01:00,4588.7,40172.9,890.9
2025-01-01T16:15+01:00,4893.1,40488.4,226.9
2025-01-01T16:30+01:00,4853,41026.4,54.1
2025-01-01T16:45+01:00,4455,41066.5,35.5
2025-01-01T17:00+01:00,4477.6,41672.1,33.9
2025-01-01T17:15+01:00,4861.8,42573.3,33.3
2025-01-01T17:30+01:00,4921.3,42811.4,27.6
2025-01-01T17:45+01:00,4885.4,42929,25.4
2025-01-01T18:00+01:00,4030.2,43058.4,24.2
2025-01-01T18:15+01:00,3839.4,43076.1,23.4
2025-01-01T18:30+01:00,3704.5,42795.8,22.4
2025-01-01T18:45+01:00,3564.7,42757,22.2
2025-01-01T19:00+01:00,3531,42401.4,21
2025-01-01T19:15+01:00,3487.8,42153.7,19.8
2025-01-01T19:30+01:00,3460.3,42025,18.2
2025-01-01T19:45+01:00,3439.8,41761.3,17.9
2025-01-01T20:00+01:00,3955.6,41801.2,21.2
2025-01-01T20:15+01:00,4032.4,41449.1,18.7
2025-01-01T20:30+01:00,3976.8,41237,19.1
2025-01-01T20:45+01:00,3875.5,41275.5,19.4
2025-01-01T21:00+01:00,4035.9,40884.3,18.1
2025-01-01T21:15+01:00,4145.8,40292.4,17.5
2025-01-01T21:30+01:00,3960.7,39908.1,17.8
2025-01-01T21:45+01:00,3698.2,39809.4,17.3
2025-01-01T22:00+01:00,3966.7,38417.7,0
2025-01-01T22:15+01:00,3990.8,38517,0
2025-01-01T22:30+01:00,3687.9,38584.1,0
2025-01-01T22:45+01:00,3693.5,38546.2,0
2025-01-01T23:00+01:00,3958.2,38828.7,0
2025-01-01T23:15+01:00,3897.8,38684.3,0
2025-01-01T23:30+01:00,4262.9,38377.7,0
2025-01-01T23:45+01:00,4259.7,37977.4,0
2025-01-02T00:00+01:00,4176.4,37591.5,0
2025-01-02T00:15+01:00,3970,36767.6,0
2025-01-02T00:30+01:00,3969.5,36532.3,0
2025-01-02T00:45+01:00,3937.6,35694.3,0
2025-01-02T01:00+01:00,4574.6,35466.5,0
2025-01-02T01:15+01:00,4720.5,35519,0
2025-01-02T01:30+01:00,4764.3,35334.8,0
2025-01-02T01:45+01:00,4862,34412.3,0
2025-01-02T02:00+01:00,5086,33355.9,0
2025-01-02T02:15+01:00,5096.8,32824.7,0
2025-01-02T02:30+01:00,5307.1,33049,0
2025-01-02T02:45+01:00,5466.2,33172.8,0
2025-01-02T03:00+01:00,5587.9,32586.8,0
2025-01-02T03:15+01:00,5571.1,31994,0
2025-01-02T03:30+01:00,5600.2,31146.9,0
2025-01-02T03:45+01:00,5507,30683.2,0
2025-01-02T04:00+01:00,4974.6,30187.5,0
2025-01-02T04:15+01:00,4973.4,30155.7,0
2025-01-02T04:30+01:00,4894.8,29950.2,9.2
2025-01-02T04:45+01:00,4795.6,29679.4,9.3
2025-01-02T05:00+01:00,4567.1,29274.8,9.2
2025-01-02T05:15+01:00,4524.2,29029,9.7
2025-01-02T05:30+01:00,4551.9,28756.9,9.4
2025-01-02T05:45+01:00,4538.4,28771.5,9.1
2025-01-02T06:00+01:00,5448.2,28701.5,8.6
2025-01-02T06:15+01:00,5481.7,27689.3,10.6
2025-01-02T06:30+01:00,5772.6,27093.1,9.2
2025-01-02T06:45+01:00,5544.6,26233.4,10.9
2025-01-02T07:00+01:00,5942.3,25103.3,10.8
2025-01-02T07:15+01:00,5892.1,24573.1,11.2
2025-01-02T07:30+01:00,5803.5,24179.4,11.4
2025-01-02T07:45+01:00,5715.5,23649.5,18.4
2025-01-02T08:00+01:00,5815.3,22653.8,22.6
2025-01-02T08:15+01:00,5648.4,21549.6,55.3
2025-01-02T08:30+01:00,5627.1,21047.2,317.7
2025-01-02T08:45+01:00,5809.4,20343.2,805.3
2025-01-02T09:00+01:00,5968.2,19538.6,1448.6
2025-01-02T09:15+01:00,6010.4,18304.3,2070.6
2025-01-02T09:30+01:00,5956.1,17265.2,2821
2025-01-02T09:45+01:00,5854.5,16580,3747
