Date (GMT+1),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2016-01-01T00:00+01:00,2290.4,6857.5,0
2016-01-01T00:15+01:00,2284.8,6647.7,0
2016-01-01T00:30+01:00,2285.4,6516.5,0
2016-01-01T00:45+01:00,2267.5,6434.4,0
2016-01-01T01:00+01:00,2277.3,6444.3,0
2016-01-01T01:15+01:00,2299.7,6385.3,0
2016-01-01T01:30+01:00,2313.4,6426.4,0
2016-01-01T01:45+01:00,2280.1,6453.2,0
2016-01-01T02:00+01:00,2259.3,6457.5,0
2016-01-01T02:15+01:00,2250.2,6431.4,0
2016-01-01T02:30+01:00,2227.8,6404.7,0
2016-01-01T02:45+01:00,2206.4,6428.4,0
2016-01-01T03:00+01:00,2083.4,6468.8,0
2016-01-01T03:15+01:00,2041,6548.7,0
2016-01-01T03:30+01:00,1999.8,6564.9,0
2016-01-01T03:45+01:00,1934.2,6563,0
2016-01-01T04:00+01:00,1939.8,6573.2,0
2016-01-01T04:15+01:00,2017,6574.4,0
2016-01-01T04:30+01:00,1967,6545.3,0.3
2016-01-01T04:45+01:00,1858.7,6391.3,0.3
2016-01-01T05:00+01:00,1719.8,6120.1,0.3
2016-01-01T05:15+01:00,1580.5,5909.2,0.3
2016-01-01T05:30+01:00,1573.5,5749.6,0.4
2016-01-01T05:45+01:00,1458.6,5709.5,0.3
2016-01-01T06:00+01:00,1371.1,5608,0.4
2016-01-01T06:15+01:00,1369.2,5443.1,0.3
2016-01-01T06:30+01:00,1290.1,5227.2,0.3
2016-01-01T06:45+01:00,1294.9,5088.5,0.3
2016-01-01T07:00+01:00,1126.4,4902.4,0.3
2016-01-01T07:15+01:00,916.9,4771.8,0.3
2016-01-01T07:30+01:00,949.2,4648,0.4
2016-01-01T07:45+01:00,796.7,4495.4,0.5
2016-01-01T08:00+01:00,689.5,4294.6,6.9
2016-01-01T08:15+01:00,680.6,4082.1,35.7
2016-01-01T08:30+01:00,636,3925.8,138.5
2016-01-01T08:45+01:00,592.7,3770,353.5
2016-01-01T09:00+01:00,493.5,3594.2,637.3
2016-01-01T09:15+01:00,428.2,3384.7,899.8
2016-01-01T09:30+01:00,425.6,3175.9,1235.1
2016-01-01T09:45+01:00,420.4,3005.2,1672.2
2016-01-01T10:00+01:00,386.1,2795.4,2129.2
2016-01-01T10:15+01:00,340,2539.4,2575.6
2016-01-01T10:30+01:00,277.4,2317,2934
2016-01-01T10:45+01:00,218.9,2063.4,3341.3
2016-01-01T11:00+01:00,172.5,1865.1,3641.4
2016-01-01T11:15+01:00,173.3,1719.2,3913.1
2016-01-01T11:30+01:00,181.4,1539.4,4121
2016-01-01T11:45+01:00,161.2,1360.8,4354.3
2016-01-01T12:00+01:00,152.4,1242.4,4464.5
2016-01-01T12:15+01:00,138.8,1139,4473.1
2016-01-01T12:30+01:00,126.3,1050.9,4372.9
2016-01-01T12:45+01:00,102,945.2,4376.7
2016-01-01T13:00+01:00,81.8,845.5,4211.3
2016-01-01T13:15+01:00,88,710.2,4124.4
2016-01-01T13:30+01:00,83.1,608.7,3828
2016-01-01T13:45+01:00,74.6,541.5,3556.4
2016-01-01T14:00+01:00,66.2,506.6,3165.8
2016-01-01T14:15+01:00,55.1,440.6,2706.7
2016-01-01T14:30+01:00,38.2,395.6,2298.9
2016-01-01T14:45+01:00,22.6,370.2,1911
2016-01-01T15:00+01:00,12,362.4,1452.9
2016-01-01T15:15+01:00,3.6,367.8,998.8
2016-01-01T15:30+01:00,2.1,392.2,623.5
2016-01-01T15:45+01:00,0,421.9,333.6
2016-01-01T16:00+01:00,0,480.5,122.3
2016-01-01T16:15+01:00,0,587.2,19.1
2016-01-01T16:30+01:00,0,735.5,4
2016-01-01T16:45+01:00,0,867,1.4
2016-01-01T17:00+01:00,0,1042.2,0.3
2016-01-01T17:15+01:00,0.2,1245.7,0.3
2016-01-01T17:30+01:00,1.8,1475.8,0.3
2016-01-01T17:45+01:00,16.1,1708.6,0.3
2016-01-01T18:00+01:00,53,1920.1,0.4
2016-01-01T18:15+01:00,84.6,2087.4,0.3
2016-01-01T18:30+01:00,112.7,2267.4,0.3
2016-01-01T18:45+01:00,148.4,2494.6,0.3
2016-01-01T19:00+01:00,185,2773.9,0.3
2016-01-01T19:15+01:00,242.5,3080.5,0.3
2016-01-01T19:30+01:00,293.6,3411.2,0.3
2016-01-01T19:45+01:00,363.4,3674.1,0.3
2016-01-01T20:00+01:00,457.4,3824.1,0.3
2016-01-01T20:15+01:00,584.6,3859.1,0.3
2016-01-01T20:30+01:00,688.2,3914.2,0.3
2016-01-01T20:45+01:00,742.3,4090,0.3
2016-01-01T21:00+01:00,818.4,4317.5,0.3
2016-01-01T21:15+01:00,874.7,4505.8,0.3
2016-01-01T21:30+01:00,922.4,4677.9,0.3
2016-01-01T21:45+01:00,1033.5,4811.9,0.3
2016-01-01T22:00+01:00,1135.6,4865.9,0
2016-01-01T22:15+01:00,1167.2,4991.4,0
2016-01-01T22:30+01:00,1170,5107.7,0
2016-01-01T22:45+01:00,1310.8,5238.6,0
2016-01-01T23:00+01:00,1393.2,5388,0
