Date (GMT+1),Wind offshore,Wind onshore,Solar
,Power (MW),Power (MW),Power (MW)
2024-01-01T00:00+01:00,5842.2,29299.4,0
2024-01-01T00:15+01:00,5751.1,28957.4,0
2024-01-01T00:30+01:00,5621.3,28963.8,0
2024-01-01T00:45+01:00,5515.1,29205.5,0
2024-01-01T01:00+01:00,5467,29226.7,0
2024-01-01T01:15+01:00,5345.9,29066.3,0
2024-01-01T01:30+01:00,5285.2,28822.8,0
2024-01-01T01:45+01:00,5297,28953.7,0
2024-01-01T02:00+01:00,5363.1,29023.9,0
2024-01-01T02:15+01:00,5347.4,29018,0
2024-01-01T02:30+01:00,5188.5,29163.4,0
2024-01-01T02:45+01:00,4867,29180,0
2024-01-01T03:00+01:00,4609.1,28899,0
2024-01-01T03:15+01:00,4585.1,28611,0
2024-01-01T03:30+01:00,4765.7,28350.3,0
2024-01-01T03:45+01:00,4747.1,28416.6,0
2024-01-01T04:00+01:00,4581.6,28411.8,0
2024-01-01T04:15+01:00,4445.5,28643.9,0
2024-01-01T04:30+01:00,4387.7,28580.4,4.1
2024-01-01T04:45+01:00,4352.7,28374.7,3.9
2024-01-01T05:00+01:00,4563.7,28552.9,3.8
2024-01-01T05:15+01:00,4731.8,28635.2,3.9
2024-01-01T05:30+01:00,4667.3,28734.1,5
2024-01-01T05:45+01:00,4546.5,28586.9,5.2
2024-01-01T06:00+01:00,4493.8,28786.7,4.1
2024-01-01T06:15+01:00,4409.7,28589.4,4.3
2024-01-01T06:30+01:00,4200.9,28482.3,4.8
2024-01-01T06:45+01:00,4047.6,28598.5,5.6
2024-01-01T07:00+01:00,3961.2,28777.3,4.5
2024-01-01T07:15+01:00,3949.9,29047.3,5.9
2024-01-01T07:30+01:00,3866.1,29360,6.3
2024-01-01T07:45+01:00,3820,29589.8,7.2
2024-01-01T08:00+01:00,3928.8,29824.4,14.7
2024-01-01T08:15+01:00,3857.4,29724.2,128.4
2024-01-01T08:30+01:00,3848.3,29834.1,723.5
2024-01-01T08:45+01:00,3800,30044.6,1635.6
2024-01-01T09:00+01:00,3410.7,29984.5,2846.3
2024-01-01T09:15+01:00,3134.2,30020.6,4166.9
2024-01-01T09:30+01:00,3112.5,29940.6,5371.4
2024-01-01T09:45+01:00,3276,29851.6,6547.6
2024-01-01T10:00+01:00,3166,29945.9,7795.8
2024-01-01T10:15+01:00,3403.1,29933.1,8972.3
2024-01-01T10:30+01:00,3669.7,29943.1,9916.3
2024-01-01T10:45+01:00,3649.4,29482.8,10635.4
2024-01-01T11:00+01:00,3493,29522.5,11435.2
2024-01-01T11:15+01:00,3501.2,29642.6,12030.9
2024-01-01T11:30+01:00,3640.6,29802.6,12261.3
2024-01-01T11:45+01:00,3667,30145.2,12147.3
2024-01-01T12:00+01:00,3359.7,29950.9,11938.1
2024-01-01T12:15+01:00,3214.7,29884,11773.3
2024-01-01T12:30+01:00,3318.8,30011.5,11286.3
2024-01-01T12:45+01:00,3298.1,29819.3,10732
2024-01-01T13:00+01:00,3331.7,29476.1,10243.8
2024-01-01T13:15+01:00,3298.1,29262.3,9728.6
2024-01-01T13:30+01:00,3286.6,29189.5,9115.4
2024-01-01T13:45+01:00,3204.4,29234.9,8370.2
2024-01-01T14:00+01:00,3157.1,28404.4,7704.1
2024-01-01T14:15+01:00,3163.5,28179.1,6747.7
2024-01-01T14:30+01:00,3354.3,27942.2,5677.3
2024-01-01T14:45+01:00,3550.1,27669.1,4581
2024-01-01T15:00+01:00,3590.4,27456.4,3495.9
2024-01-01T15:15+01:00,3854.4,27177.1,2473.7
2024-01-01T15:30+01:00,3799,26837.2,1546.9
2024-01-01T15:45+01:00,4004.2,26507.9,852.2
2024-01-01T16:00+01:00,4120.6,26692.6,362.7
2024-01-01T16:15+01:00,4176.1,26846.5,96.3
2024-01-01T16:30+01:00,4284.2,26949.6,20.4
2024-01-01T16:45+01:00,4350.2,27264.4,11.5
2024-01-01T17:00+01:00,4459.5,27602.8,6.5
2024-01-01T17:15+01:00,4414.4,27547.6,6.1
2024-01-01T17:30+01:00,4342.3,27582.6,11.5
2024-01-01T17:45+01:00,4585.7,27412.9,10.4
2024-01-01T18:00+01:00,4677.2,27100.5,10.8
2024-01-01T18:15+01:00,4527.3,26741.8,9.7
2024-01-01T18:30+01:00,4325.4,26324.3,6
2024-01-01T18:45+01:00,4427.8,26232.4,5
2024-01-01T19:00+01:00,4531.1,26110.9,8.5
2024-01-01T19:15+01:00,4540.5,26010.4,8.8
2024-01-01T19:30+01:00,4580.6,26005,4.3
2024-01-01T19:45+01:00,4712.6,25784.9,4
2024-01-01T20:00+01:00,4676.1,25548.3,6.2
2024-01-01T20:15+01:00,4605.4,25093.1,4
2024-01-01T20:30+01:00,4587.5,24978.8,3.9
2024-01-01T20:45+01:00,4696.3,24744.4,3.9
2024-01-01T21:00+01:00,4699.8,24325.6,4.9
2024-01-01T21:15+01:00,4742.5,24093.1,3.9
2024-01-01T21:30+01:00,4644.8,23852.5,4.8
2024-01-01T21:45+01:00,4540.4,23626.6,3.9
2024-01-01T22:00+01:00,4698.7,23001.6,0
2024-01-01T22:15+01:00,4771.3,22836.6,0
2024-01-01T22:30+01:00,4590.1,22409.2,0
2024-01-01T22:45+01:00,4189.3,22117.7,0
2024-01-01T23:00+01:00,3925.1,21835.1,0
2024-01-01T23:15+01:00,3743.5,21524.9,0
2024-01-01T23:30+01:00,3744.8,21504.8,0
2024-01-01T23:45+01:00,3485.6,21199.8,0
2024-01-02T00:00+01:00,3496.1,20836.5,0
2024-01-02T00:15+01:00,3584,20637.6,0
2024-01-02T00:30+01:00,3642.9,20441.9,0
2024-01-02T00:45+01:00,3762.3,20121.8,0
2024-01-02T01:00+01:00,3764.6,19932.3,0
2024-01-02T01:15+01:00,3772.4,19756.5,0
